id,category,value,text_data
2900,D,1407,x
2903,B,1162,x
2904,A,1802,x
2905,C,1819,x
2906,A,1078,x
2908,C,1456,x
2909,D,1400,x
2914,A,1180,x
2917,D,1251,x
2920,C,1228,x
2921,A,1278,x
2923,D,1007,x
2924,A,1379,x
2927,D,1727,x
2929,C,1053,x
2932,B,1447,x
2933,D,1496,x
2934,C,1971,x
2937,B,1260,x
2938,C,1025,x
2939,A,1826,x
2943,D,1471,x
2944,A,1083,x
2945,A,1385,x
2948,D,1755,x
2949,A,1140,x
2950,C,1160,x
2952,B,1306,x
2954,D,1723,x
2957,D,1628,x
2965,A,1377,x
2967,C,1819,x
2971,A,1355,x
2972,D,1283,x
2973,A,1176,x
2975,C,1041,x
2978,D,1417,x
2979,C,1438,x
2980,D,1742,x
2982,A,1759,x
2983,A,1905,x
2984,D,1436,x
2985,D,1806,x
2987,C,1658,x
2988,D,1359,x
2989,A,1170,x
2992,C,1225,x
2994,A,1600,x
2995,B,1478,x
2997,B,1017,x
2999,C,1145,x
3000,C,1081,x
3002,A,1558,x
3003,B,1064,x
3006,C,1787,x
3008,A,1007,x
3009,B,1022,x
3010,B,1775,x
3011,B,1824,x
3012,B,1610,x
3014,A,1094,x
3016,A,1767,x
3017,D,1549,x
3018,A,1378,x
3021,D,1297,x
3022,D,1700,x
3023,B,1488,x
3024,B,1157,x
3025,A,1781,x
3027,D,1955,x
3029,D,1042,x
3030,A,1254,x
3031,B,1340,x
3033,B,1008,x
3035,D,1064,x
3036,A,1153,x
3044,C,1599,x
3047,A,1026,x
3048,A,1417,x
3049,C,1648,x
3050,B,1565,x
3051,C,1173,x
3052,B,1510,x
3054,A,1079,x
3058,D,1045,x
3059,D,1542,x
3060,B,1871,x
3062,C,1319,x
3067,A,1768,x
3072,B,1805,x
3074,D,1333,x
3075,A,1216,x
3076,B,1003,x
3077,C,1645,x
3079,A,1439,x
3080,B,1964,x
3088,D,1949,x
3089,A,1207,x
3092,A,1939,x
3093,A,1172,x
3096,B,1762,x
3104,C,1189,x
3105,B,1011,x
3107,D,1441,x
3108,B,1490,x
3109,A,1039,x
3112,A,1449,x
3114,C,1080,x
3115,D,1793,x
3117,A,1618,x
3118,D,1754,x
3119,B,1026,x
3120,D,1095,x
3121,C,1042,x
3123,C,1860,x
3124,B,1436,x
3125,D,1862,x
3126,C,1357,x
3128,A,1792,x
3131,D,1769,x
3132,D,1754,x
3134,D,1685,x
3136,B,1194,x
3139,B,1844,x
3140,D,1051,x
3141,D,1442,x
3142,D,1553,x
3143,A,1687,x
3145,D,1260,x
3148,C,1269,x
3150,A,1331,x
3153,A,1937,x
3154,C,1064,x
3155,C,1261,x
3158,A,1230,x
3160,D,1571,x
3161,C,1802,x
3163,B,1857,x
3164,A,1993,x
3166,B,1886,x
3168,A,1794,x
3169,B,1713,x
3172,B,1355,x
3178,D,1585,x
3181,C,1741,x
3182,D,1320,x
3183,A,1741,x
3186,B,1589,x
3187,B,1615,x
3189,C,1036,x
3191,D,1548,x
3193,C,1814,x
3194,C,1088,x
3195,D,1042,x
3196,B,1157,x
3197,D,1753,x
3198,D,1820,x
3199,B,1355,x
3201,C,1985,x
3204,B,1670,x
3206,C,1365,x
3207,B,1262,x
3208,C,1676,x
3216,D,1655,x
3217,B,1184,x
3218,A,1394,x
3219,A,1306,x
3221,D,1158,x
3229,C,1389,x
3231,D,1553,x
3232,B,1071,x
3233,B,1074,x
3235,D,1897,x
3237,D,1937,x
3239,D,1269,x
3241,D,1495,x
3242,B,1427,x
3243,B,1149,x
3244,B,1004,x
3247,D,1419,x
3249,B,1431,x
3251,B,1712,x
3252,D,1197,x
3256,D,1189,x
3260,B,1586,x
3261,C,1359,x
3264,C,1758,x
3266,B,1272,x
3267,A,1279,x
3268,C,1076,x
3270,D,1431,x
3271,D,1022,x
3273,D,1921,x
3275,B,1697,x
3276,A,1177,x
3277,B,1479,x
3278,D,1556,x
3279,A,1659,x
3282,D,1620,x
3283,B,1842,x
3286,B,1455,x
3288,C,1218,x
3291,A,1090,x
3295,A,1238,x
3297,D,1994,x
3298,C,1465,x
3300,B,1220,x
3301,D,1031,x
3303,C,1324,x
3304,C,1220,x
3307,B,1995,x
3308,C,1745,x
3309,D,1264,x
3310,B,1410,x
3311,B,1755,x
3312,A,1446,x
3313,D,1434,x
3316,B,1944,x
3320,D,1035,x
3322,C,1581,x
3325,D,1176,x
3326,D,1984,x
3328,B,1975,x
3329,C,1845,x
3330,B,1693,x
3331,A,1041,x
3334,B,1209,x
3335,B,1429,x
3336,A,1220,x
3338,A,1961,x
3339,B,1574,x
3340,C,1125,x
3342,D,1079,x
3343,A,1573,x
3344,A,1769,x
3348,A,1338,x
3349,C,1683,x
3352,D,1617,x
3354,B,1449,x
3355,C,1064,x
3361,A,1020,x
3362,C,1055,x
3363,C,1310,x
3367,D,1440,x
3371,D,1126,x
3373,C,1756,x
3376,D,1912,x
3377,C,1859,x
3380,A,1564,x
3382,C,1500,x
3384,B,1045,x
3385,D,1166,x
3386,A,1864,x
3389,D,1200,x
3390,C,1921,x
3394,A,1914,x
3396,D,1722,x
3397,C,1737,x
3399,A,1586,x
3404,D,1361,x
3405,A,1367,x
3406,C,1661,x
3408,D,1819,x
3410,C,1870,x
3411,B,1666,x
3412,D,1568,x
3416,C,1007,x
3417,B,1873,x
3420,C,1823,x
3421,D,1191,x
3425,A,1297,x
3426,D,1528,x
3427,C,1311,x
3433,D,1582,x
3435,A,1951,x
3439,C,1768,x
3440,C,1068,x
3441,A,1948,x
3442,D,1597,x
3445,B,1975,x
3448,B,1353,x
3449,D,1248,x
3452,A,1169,x
3453,A,1138,x
3454,B,1472,x
3456,C,1209,x
3460,A,1582,x
3461,A,1306,x
3462,C,1370,x
3464,C,1071,x
3465,B,1783,x
3466,C,1660,x
3467,D,1219,x
3468,D,1535,x
3471,A,1348,x
3474,A,1867,x
3476,D,1734,x
3477,D,1606,x
3478,A,1425,x
3479,C,1734,x
3480,C,1964,x
3482,D,1591,x
3483,D,1941,x
3487,A,1510,x
3488,D,1702,x
3491,D,1557,x
3492,C,1240,x
3494,B,1402,x
3495,D,1482,x
3496,C,1471,x
3498,B,1659,x
3504,A,1274,x
3506,C,1217,x
3507,A,1352,x
3508,D,1385,x
3509,B,1950,x
3510,B,1741,x
3512,B,1263,x
3517,A,1232,x
3519,A,1823,x
3521,B,1437,x
3527,A,1502,x
3528,D,1881,x
3530,A,1023,x
3531,B,1560,x
3532,B,1423,x
3533,D,1342,x
3537,D,1420,x
3541,C,1657,x
3547,A,1757,x
3550,C,1522,x
3551,D,1579,x
3552,D,1177,x
3553,D,1050,x
3554,B,1150,x
3555,D,1847,x
3557,B,1147,x
3558,A,1119,x
3561,A,1633,x
3567,B,1780,x
3572,B,1443,x
3573,C,1219,x
3574,A,1784,x
3577,C,1702,x
3579,A,1501,x
3580,C,1129,x
3582,C,1421,x
3583,C,1096,x
3586,B,1600,x
3587,C,1196,x
3593,C,1827,x
3594,A,1855,x
3595,D,1828,x
3597,A,1632,x
3598,B,1272,x
3599,B,1568,x
3600,B,1739,x
3603,D,1228,x
3607,A,1909,x
3608,A,1863,x
3611,D,1122,x
3613,B,1183,x
3614,B,1097,x
3615,B,1104,x
3621,C,1202,x
3624,B,1937,x
3625,B,1317,x
3626,C,1874,x
3627,B,1987,x
3630,A,1435,x
3632,D,1880,x
3636,A,1271,x
3638,C,1902,x
3640,D,1614,x
3641,D,1283,x
3643,A,1752,x
3646,D,1594,x
3647,A,1264,x
3648,B,1001,x
3650,C,1647,x
3655,B,1206,x
3658,C,1556,x
3659,D,1381,x
3660,B,1869,x
3661,A,1406,x
3663,B,1575,x
3664,C,1489,x
3667,D,1328,x
3669,B,1122,x
3670,D,1145,x
3672,C,1999,x
3673,D,1511,x
3675,D,1011,x
3679,D,1344,x
3680,D,1745,x
3682,B,1428,x
3683,C,1202,x
3688,A,1456,x
3690,C,1150,x
3692,C,1024,x
3693,C,1816,x
3694,B,1160,x
3695,B,1992,x
3697,D,1103,x
3698,B,1345,x
3699,C,1131,x
3702,B,1637,x
3703,A,1716,x
3705,B,1414,x
3706,D,1583,x
3707,A,1987,x
3709,D,1796,x
3710,C,1850,x
3714,B,1278,x
3715,D,1048,x
3716,C,1327,x
3717,A,1353,x
3719,D,1963,x
3721,A,1473,x
3722,A,1319,x
3724,A,1500,x
3725,C,1173,x
3726,C,1368,x
3727,C,1424,x
3729,C,1831,x
3731,C,1472,x
3734,B,1744,x
3735,C,1923,x
3738,C,1174,x
3739,B,1795,x
3740,C,1371,x
3742,D,1444,x
3743,A,1977,x
3744,D,1621,x
3746,B,1304,x
3747,C,1692,x
3751,C,1600,x
3753,A,1995,x
3755,A,1170,x
3756,C,1567,x
3757,D,1922,x
3758,C,1154,x
3762,A,1739,x
3763,C,1142,x
3764,A,1613,x
3765,C,1349,x
3766,D,1630,x
3771,D,1524,x
3772,C,1157,x
3773,B,1317,x
3774,C,1684,x
3776,C,1333,x
3777,A,1418,x
3780,D,1114,x
3783,A,1833,x
3785,B,1221,x
3786,A,1058,x
3788,C,1904,x
3789,B,1892,x
3792,D,1109,x
3796,A,1384,x
3797,D,1447,x
3802,B,1177,x
3803,B,1874,x
3804,C,1367,x
3806,D,1043,x
3809,D,1696,x
3812,A,1269,x
3813,A,1693,x
3818,A,1983,x
3820,C,1520,x
3821,A,1824,x
3822,A,1477,x
3823,A,1311,x
3824,A,1975,x
3825,A,1632,x
3826,D,1146,x
3829,C,1132,x
3833,A,1998,x
3836,C,1018,x
3837,B,1334,x
3838,B,1818,x
3839,C,1800,x
3841,C,1588,x
3842,C,1471,x
3844,C,1159,x
3845,A,1490,x
3846,D,1056,x
3847,C,1371,x
3850,B,1335,x
3851,C,1682,x
3853,A,1987,x
3854,B,1071,x
3856,C,1421,x
3859,A,1782,x
3867,B,1684,x
3869,B,1350,x
3870,D,1195,x
3871,C,1566,x
3875,B,1461,x
3877,D,1578,x
3882,C,1410,x
3886,B,1542,x
3887,D,1915,x
3890,D,1358,x
3893,B,1604,x
3894,A,1635,x
3895,C,1065,x
3896,C,1430,x
3900,A,1687,x
3901,B,1206,x
3902,B,1555,x
3905,A,1552,x
3906,D,1266,x
3907,B,1208,x
3908,C,1017,x
3909,A,1192,x
3911,C,1489,x
3912,C,1377,x
3913,C,1025,x
3915,A,1250,x
3917,D,1982,x
3918,B,1200,x
3919,B,1446,x
3920,C,1379,x
3923,D,1100,x
3924,D,1609,x
3926,A,1158,x
3927,C,1446,x
3928,D,1599,x
3930,A,1088,x
3932,C,1238,x
3935,B,1638,x
3937,C,1726,x
3938,D,1455,x
3939,B,1897,x
3941,C,1329,x
3942,B,1514,x
3944,C,1974,x
3946,A,1778,x
3947,B,1132,x
3948,C,1418,x
3950,B,1454,x
3952,C,1364,x
3954,D,1474,x
3955,B,1867,x
3958,D,1987,x
3960,C,1332,x
3962,A,1544,x
3963,B,1140,x
3964,C,1166,x
3968,C,1018,x
3970,A,1989,x
3975,B,1172,x
3976,A,1803,x
3978,A,1155,x
3980,B,1891,x
3982,A,1391,x
3984,B,1214,x
3985,A,1658,x
3987,D,1852,x
3990,B,1730,x
3992,D,1276,x
3994,D,1531,x
3996,C,1205,x
3997,A,1680,x
3998,C,1057,x
4000,C,1768,x
4002,B,1643,x
4004,D,1934,x
4006,D,1860,x
4008,B,1524,x
4009,A,1481,x
4010,D,1620,x
4011,B,1204,x
4012,D,1569,x
4013,C,1410,x
4016,D,1792,x
4020,B,1576,x
4022,B,1919,x
4023,C,1139,x
4028,C,1316,x
4030,C,1745,x
4031,D,1323,x
4032,D,1702,x
4039,C,1069,x
4046,B,1090,x
4047,A,1200,x
4048,C,1853,x
4049,C,1442,x
4050,C,1035,x
4052,A,1772,x
4056,A,1450,x
4058,D,1281,x
4059,C,1035,x
4061,A,1930,x
4063,D,1369,x
4064,C,1188,x
4065,C,1762,x
4066,A,1837,x
4069,B,1499,x
4071,D,1597,x
4072,B,1660,x
4073,D,1817,x
4075,B,1032,x
4076,C,1589,x
4078,D,1122,x
4079,B,1921,x
4080,D,1989,x
4081,D,1685,x
4082,D,1109,x
4084,B,1251,x
4085,D,1352,x
4086,B,1852,x
4087,B,1607,x
4089,C,1379,x
4091,D,1411,x
4094,A,1872,x
4097,D,1857,x
4099,D,1891,x
4104,A,1437,x
4109,B,1829,x
4110,C,1986,x
4113,D,1378,x
4114,D,1038,x
4119,D,1904,x
4125,A,1250,x
4128,B,1187,x
4130,D,1288,x
4131,D,1795,x
4132,B,1588,x
4136,D,1946,x
4137,D,1461,x
4140,A,1303,x
4143,B,1225,x
4144,D,1552,x
4145,A,1266,x
4146,A,1776,x
4148,A,1626,x
4152,B,1600,x
4153,D,1530,x
4154,B,1690,x
4157,B,1399,x
4158,D,1129,x
4159,A,1846,x
4160,B,1615,x
4162,A,1578,x
4163,C,1026,x
4164,B,1557,x
4165,B,1145,x
4167,C,1833,x
4169,C,1434,x
4171,C,1199,x
4176,D,1710,x
4177,D,1874,x
4178,B,1188,x
4179,A,1484,x
4180,D,1059,x
4183,A,1505,x
4188,D,1302,x
4193,D,1396,x
4197,B,1115,x
4199,B,1910,x
4206,A,1038,x
4208,A,1934,x
4211,A,1260,x
4212,D,1942,x
4216,B,1181,x
4217,D,1927,x
4219,A,1396,x
4221,A,1667,x
4222,C,1799,x
4223,B,1962,x
4224,A,1776,x
4227,D,1480,x
4230,B,1609,x
4232,B,1539,x
4236,B,1277,x
4237,A,1035,x
4238,A,1650,x
4239,A,1426,x
4240,D,1638,x
4241,A,1673,x
4243,B,1518,x
4244,A,1443,x
4246,A,1251,x
4247,C,1685,x
4248,A,1435,x
4249,D,1944,x
4250,B,1598,x
4252,D,1780,x
4254,A,1606,x
4258,B,1032,x
4260,B,1830,x
4262,B,1291,x
4265,B,1928,x
4267,D,1423,x
4268,C,1023,x
4270,A,1982,x
4273,A,1505,x
4274,B,1540,x
4275,A,1027,x
4276,B,1738,x
4277,B,1626,x
4278,A,1547,x
4279,C,1451,x
4281,C,1938,x
4282,A,1047,x
4283,A,1393,x
4284,B,1325,x
4285,C,1107,x
4286,C,1137,x
4287,B,1074,x
4288,C,1047,x
4289,C,1964,x
4292,A,1134,x
4293,A,1472,x
4295,D,1041,x
4299,B,1918,x
4300,D,1719,x
4303,B,1959,x
4304,D,1435,x
4307,B,1260,x
4308,B,1966,x
4309,A,1606,x
4310,C,1558,x
4311,A,1715,x
4314,C,1525,x
4315,D,1976,x
4316,A,1044,x
4318,D,1118,x
4320,D,1702,x
4321,A,1896,x
4324,B,1765,x
4327,B,1573,x
4332,D,1850,x
4341,A,1338,x
4343,A,1670,x
4344,B,1023,x
4349,A,1983,x
4350,B,1456,x
4352,C,1567,x
4353,A,1823,x
4354,B,1850,x
4358,B,1127,x
4359,A,1689,x
4361,B,1450,x
4362,C,1076,x
4364,A,1923,x
4365,B,1156,x
4367,A,1070,x
4371,A,1170,x
4372,C,1097,x
4373,A,1740,x
4374,D,1934,x
4378,C,1229,x
4379,A,1749,x
4380,B,1855,x
4381,B,1244,x
4382,D,1321,x
4384,B,1256,x
4387,C,1939,x
4389,B,1396,x
4391,D,1379,x
4395,D,1991,x
4396,C,1264,x
4397,C,1003,x
4398,D,1002,x
4399,A,1135,x
4401,D,1911,x
4402,B,1189,x
4404,B,1922,x
4405,C,1209,x
4406,C,1758,x
4409,C,1701,x
4414,D,1596,x
4415,D,1121,x
4416,D,1678,x
4419,A,1381,x
4425,B,1366,x
4427,A,1456,x
4428,C,1700,x
4432,A,1983,x
4434,C,1048,x
4435,C,1191,x
4439,B,1205,x
4442,A,1360,x
4443,B,1085,x
4444,B,1744,x
4445,C,1688,x
4448,B,1305,x
4449,D,1667,x
4453,D,1707,x
4455,A,1119,x
4456,B,1828,x
4457,B,1996,x
4459,B,1539,x
4462,A,1531,x
4465,A,1986,x
4468,A,1430,x
4469,A,1820,x
4470,C,1532,x
4471,D,1454,x
4472,A,1918,x
4473,A,1196,x
4476,B,1532,x
4477,D,1433,x
4479,C,1955,x
4482,C,1151,x
4483,A,1203,x
4484,A,1019,x
4485,D,1526,x
4487,B,1210,x
4488,B,1342,x
4489,D,1139,x
4491,C,1042,x
4492,B,1247,x
4493,D,1877,x
4494,A,1722,x
4495,C,1160,x
4497,B,1474,x
4498,A,1743,x
4500,C,1094,x
4501,B,1493,x
4503,D,1555,x
4505,C,1228,x
4508,D,1656,x
4509,A,1135,x
4511,D,1467,x
4513,B,1763,x
4515,D,1535,x
4517,D,1777,x
4518,A,1020,x
4520,B,1210,x
4524,A,1680,x
4525,B,1453,x
4526,A,1724,x
4528,D,1245,x
4531,A,1268,x
4532,B,1003,x
4535,B,1093,x
4536,B,1474,x
4538,A,1271,x
4540,A,1022,x
4542,B,1317,x
4543,B,1829,x
4544,B,1182,x
4546,B,1479,x
4547,C,1787,x
4549,A,1889,x
4550,C,1590,x
4551,D,1231,x
4553,D,1928,x
4554,D,1639,x
4555,C,1122,x
4557,D,1076,x
4558,D,1079,x
4561,C,1359,x
4562,B,1381,x
4564,A,1621,x
4565,C,1269,x
4566,A,1782,x
4568,D,1825,x
4569,B,1260,x
4570,C,1166,x
4572,B,1999,x
4573,B,1579,x
4575,A,1398,x
4578,B,1320,x
4579,D,1343,x
4580,C,1886,x
4583,B,1794,x
4585,A,1904,x
4587,D,1911,x
4588,C,1021,x
4591,B,1849,x
4593,B,1423,x
4594,D,1070,x
4596,B,1113,x
4598,B,1013,x
4599,C,1899,x
4600,C,1336,x
4601,D,1556,x
4605,D,1905,x
4607,B,1156,x
4609,C,1159,x
4610,C,1526,x
4612,C,1477,x
4613,C,1872,x
4614,C,1632,x
4617,C,1162,x
4618,A,1333,x
4622,D,1410,x
4624,C,1260,x
4627,C,1602,x
4629,C,1808,x
4630,D,1665,x
4631,A,1094,x
4632,A,1745,x
4633,C,1947,x
4634,C,1589,x
4635,D,1124,x
4636,D,1503,x
4637,C,1040,x
4638,A,1806,x
4639,C,1734,x
4641,B,1555,x
4643,B,1856,x
4644,A,1655,x
4645,B,1045,x
4647,D,1459,x
4650,C,1133,x
4652,D,1127,x
4658,B,1992,x
4659,C,1128,x
4660,A,1408,x
4661,A,1902,x
4662,A,1785,x
4663,D,1325,x
4668,B,1707,x
4670,D,1380,x
4671,D,1583,x
4672,B,1434,x
4673,D,1898,x
4674,B,1516,x
4675,D,1384,x
4676,D,1968,x
4683,A,1971,x
4686,C,1818,x
4688,D,1824,x
4690,C,1800,x
4691,B,1463,x
4692,A,1551,x
4693,A,1627,x
4695,A,1111,x
4700,C,1171,x
4702,A,1442,x
4703,C,1719,x
4705,A,1688,x
4708,D,1402,x
4709,D,1034,x
4714,B,1191,x
4715,A,1318,x
4719,D,1036,x
4724,B,1719,x
4726,C,1654,x
4729,D,1823,x
4735,C,1351,x
4736,C,1295,x
4738,D,1082,x
4739,D,1476,x
4740,C,1320,x
4747,D,1949,x
4748,D,1819,x
4750,C,1418,x
4751,B,1655,x
4753,A,1700,x
4754,D,1351,x
4755,A,1420,x
4757,C,1016,x
4758,A,1350,x
4760,B,1773,x
4762,C,1403,x
4763,D,1345,x
4764,B,1967,x
4765,A,1473,x
4768,B,1680,x
4770,D,1621,x
4772,C,1660,x
4776,C,1537,x
4778,D,1993,x
4779,A,1158,x
4782,D,1990,x
4783,D,1168,x
4786,B,1457,x
4787,D,1490,x
4788,B,1842,x
4791,A,1811,x
4793,D,1107,x
4795,B,1839,x
4798,C,1639,x
4801,D,1240,x
4809,C,1271,x
4811,B,1958,x
4814,C,1585,x
4815,D,1247,x
4816,C,1891,x
4817,C,1514,x
4818,B,1913,x
4820,A,1495,x
4822,A,1914,x
4823,C,1984,x
4825,B,1787,x
4826,B,1883,x
4828,A,1394,x
4829,B,1212,x
4833,A,1413,x
4836,C,1154,x
4839,D,1009,x
4841,C,1412,x
4842,C,1282,x
4843,A,1124,x
4844,D,1066,x
4847,B,1022,x
4849,A,1712,x
4850,C,1392,x
4852,C,1932,x
4853,D,1551,x
4855,C,1615,x
4856,C,1114,x
4857,A,1865,x
4858,A,1146,x
4859,B,1732,x
4860,C,1709,x
4861,A,1907,x
4864,C,1644,x
4865,B,1140,x
4867,D,1131,x
4868,D,1586,x
4870,D,1423,x
4871,B,1033,x
4873,D,1020,x
4874,B,1807,x
4875,A,1286,x
4879,B,1307,x
4880,D,1006,x
4884,C,1498,x
4885,A,1424,x
4889,B,1100,x
4893,B,1109,x
4896,D,1468,x
4900,B,1551,x
4901,B,1613,x
4902,C,1707,x
4903,D,1464,x
4904,B,1690,x
4906,A,1930,x
4907,D,1027,x
4908,A,1087,x
4910,C,1205,x
4912,C,1025,x
4914,B,1242,x
4919,D,1928,x
4924,A,1907,x
4925,B,1643,x
4926,D,1629,x
4931,A,1066,x
4933,D,1826,x
4934,A,1775,x
4942,B,1237,x
4944,C,1474,x
4945,D,1924,x
4950,C,1365,x
4951,A,1978,x
4953,B,1696,x
4956,A,1101,x
4957,C,1033,x
4958,C,1208,x
4959,B,1237,x
4960,D,1466,x
4962,D,1473,x
4963,D,1163,x
4964,C,1097,x
4967,A,1075,x
4968,C,1343,x
4969,C,1695,x
4970,B,1308,x
4973,D,1199,x
4974,B,1180,x
4975,D,1597,x
4976,B,1617,x
4978,C,1268,x
4980,A,1429,x
4981,B,1179,x
4982,A,1973,x
4983,A,1123,x
4984,C,1861,x
4985,A,1727,x
4990,B,1861,x
4993,C,1223,x
4995,D,1570,x
4996,C,1163,x
4997,B,1948,x
5001,A,1576,x
5004,C,1581,x
5005,B,1786,x
5008,A,1792,x
5014,D,1185,x
5015,C,1297,x
5016,C,1311,x
5017,A,1465,x
5019,D,1787,x
5020,A,1745,x
5021,B,1819,x
5022,D,1291,x
5023,D,1387,x
5026,B,1694,x
5027,C,1527,x
5028,B,1664,x
5030,C,1891,x
5032,B,1790,x
5033,D,1353,x
5035,C,1872,x
5036,B,1367,x
5037,B,1132,x
5038,C,1772,x
5039,B,1190,x
5040,A,1012,x
5042,C,1383,x
5043,B,1572,x
5044,D,1286,x
5046,D,1828,x
5048,B,1855,x
5049,A,1531,x
5050,B,1328,x
5053,B,1356,x
5054,C,1265,x
5056,A,1054,x
5057,D,1703,x
5058,A,1106,x
5060,D,1781,x
5061,B,1273,x
5064,C,1700,x
5066,A,1129,x
5068,C,1067,x
5069,B,1998,x
5070,B,1344,x
5071,B,1935,x
5072,D,1224,x
5074,B,1218,x
5075,D,1866,x
5076,C,1185,x
5077,D,1298,x
5078,B,1796,x
5079,B,1488,x
5080,B,1395,x
5081,C,1839,x
5084,D,1927,x
5085,D,1133,x
5086,D,1732,x
5088,B,1135,x
5089,B,1025,x
5091,A,1748,x
5094,D,1447,x
5099,C,1628,x
5101,D,1399,x
5102,B,1710,x
5104,C,1495,x
5107,A,1279,x
5108,A,1766,x
5112,B,1462,x
5114,C,1727,x
5120,A,1409,x
5122,B,1413,x
5123,D,1455,x
5124,D,1630,x
5127,A,1547,x
5132,C,1385,x
5133,C,1240,x
5136,B,1588,x
5143,A,1403,x
5144,A,1779,x
5145,A,1555,x
5147,D,1049,x
5148,C,1112,x
5150,C,1894,x
5152,B,1977,x
5153,C,1908,x
5156,D,1908,x
5157,B,1091,x
5158,A,1477,x
5160,B,1852,x
5163,D,1411,x
5167,A,1236,x
5170,C,1039,x
5171,C,1612,x
5172,B,1752,x
5173,C,1411,x
5175,C,1230,x
5176,B,1645,x
5179,B,1205,x
5181,C,1330,x
5182,D,1828,x
5187,B,1389,x
5189,B,1443,x
5192,D,1286,x
5196,C,1193,x
5197,B,1915,x
5198,A,1416,x
5200,A,1390,x
5201,B,1867,x
5203,A,1498,x
5204,A,1379,x
5206,A,1912,x
5208,B,1571,x
5211,A,1638,x
5212,A,1439,x
5213,C,1207,x
5214,D,1776,x
5215,C,1710,x
5216,D,1199,x
5218,B,1581,x
5219,D,1970,x
5220,D,1857,x
5223,C,1413,x
5226,D,1515,x
5227,C,1664,x
5229,B,1652,x
5234,D,1498,x
5236,A,1831,x
5244,A,1330,x
5246,B,1660,x
5250,A,1736,x
5251,D,1162,x
5252,C,1536,x
5253,A,1189,x
5254,B,1138,x
5255,A,1091,x
5256,A,1531,x
5259,C,1077,x
5261,B,1049,x
5263,B,1487,x
5264,B,1287,x
5266,B,1880,x
5267,B,1011,x
5268,B,1431,x
5269,C,1667,x
5270,A,1994,x
5272,C,1407,x
5273,D,1595,x
5275,D,1726,x
5278,A,1826,x
5280,B,1627,x
5281,A,1583,x
5283,B,1763,x
5285,A,1974,x
5288,C,1053,x
5289,C,1839,x
5291,D,1243,x
5292,C,1298,x
5293,A,1443,x
5295,B,1623,x
5296,D,1336,x
5297,B,1886,x
5300,A,1388,x
5301,C,1205,x
5303,C,1529,x
5305,A,1234,x
5306,A,1871,x
5307,B,1898,x
5309,A,1467,x
5313,D,1173,x
5315,B,1640,x
5317,B,1386,x
5318,A,1669,x
5319,B,1527,x
5323,B,1426,x
5325,B,1047,x
5327,C,1463,x
5331,C,1361,x
5334,B,1995,x
5338,A,1048,x
5339,B,1424,x
5340,A,1519,x
5341,B,1949,x
5342,B,1026,x
5343,B,1538,x
5344,B,1937,x
5345,B,1690,x
5346,C,1068,x
5349,A,1310,x
5351,A,1731,x
5352,D,1349,x
5353,D,1089,x
5355,B,1191,x
5357,B,1085,x
5361,B,1602,x
5366,B,1546,x
5367,A,1701,x
5369,A,1368,x
5372,A,1896,x
5374,A,1775,x
5376,C,1464,x
5377,C,1734,x
5378,C,1813,x
5380,D,1669,x
5381,A,1819,x
5382,B,1370,x
5383,D,1831,x
5384,D,1336,x
5385,D,1844,x
5386,D,1635,x
5389,A,1108,x
5390,D,1482,x
5392,A,1570,x
5393,B,1432,x
5396,B,1252,x
5397,B,1431,x
5398,D,1758,x
5404,D,1465,x
5407,C,1030,x
5408,A,1278,x
5409,A,1507,x
5410,B,1170,x
5411,B,1699,x
5422,A,1076,x
5423,A,1864,x
5424,B,1113,x
5426,C,1413,x
5428,C,1948,x
5429,D,1374,x
5430,A,1680,x
5433,C,1889,x
5438,D,1523,x
5439,B,1618,x
5441,D,1024,x
5444,D,1784,x
5445,A,1567,x
5447,C,1822,x
5450,C,1577,x
5451,C,1312,x
5452,C,1014,x
5455,D,1913,x
5457,D,1552,x
5460,C,1685,x
5463,C,1696,x
5465,D,1578,x
5467,B,1643,x
5472,B,1442,x
5473,B,1775,x
5475,C,1531,x
5477,A,1314,x
5480,D,1849,x
5487,D,1471,x
5489,C,1772,x
5490,D,1490,x
5491,B,1914,x
5493,C,1529,x
5494,B,1470,x
5497,C,1490,x
5498,A,1982,x
5499,C,1325,x
5501,D,1822,x
5503,A,1724,x
5507,D,1765,x
5509,B,1031,x
5511,C,1299,x
5515,D,1368,x
5517,C,1937,x
5522,B,1330,x
5527,C,1643,x
5528,A,1964,x
5529,A,1964,x
5530,D,1704,x
5536,C,1416,x
5537,D,1520,x
5539,B,1394,x
5540,C,1828,x
5542,C,1004,x
5544,D,1713,x
5547,A,1405,x
5548,B,1235,x
5551,A,1523,x
5554,D,1528,x
5555,D,1241,x
5556,D,1051,x
5558,D,1976,x
5559,A,1869,x
5561,D,1664,x
5562,B,1366,x
5563,D,1668,x
5566,D,1376,x
5569,B,1999,x
5572,A,1665,x
5574,C,1349,x
5577,B,1547,x
5580,C,1136,x
5584,A,1792,x
5590,D,1332,x
5593,C,1732,x
5597,A,1259,x
5600,A,1169,x
5601,D,1465,x
5602,C,1243,x
5607,D,1989,x
5608,B,1475,x
5609,D,1779,x
5611,D,1103,x
5612,B,1599,x
5619,B,1534,x
5621,C,1464,x
5623,B,1065,x
5625,B,1492,x
5627,D,1948,x
5628,B,1256,x
5630,C,1303,x
5633,B,1971,x
5634,C,1343,x
5635,D,1750,x
